borrower_id,age,monthly_income,loan_amount,interest_rate_annual,term_months,employment_length_years,employment_status,credit_score,dti_percent,num_late_payments,days_past_due,app_logins_30d,sms_open_rate,email_open_rate,whatsapp_opt_in,previous_restructuring,macro_unemployment,macro_inflation,region,last_contact_channel,last_contact_response,has_collateral,action_taken,default_60d,time_to_default_days,paid_within_30d
2678,63,16209.95,36050.7,27.54,31,29,Desempleado,658,32.89,0,0,4,0.366,0.269,1,0,5.51,2.98,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
2679,48,8945.1,132346.35,28.84,37,29,Formal,650,33.71,1,17,9,0.0,0.056,1,0,4.77,4.22,Norte,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,0
2680,37,16831.97,60525.33,29.74,22,8,Informal,591,21.97,3,0,11,0.455,0.264,0,1,4.18,2.75,Occidente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
2681,24,14123.32,15500.48,34.56,31,3,Informal,646,24.55,0,42,10,0.567,0.253,1,0,2.59,3.74,Sur,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2682,23,35724.28,71067.18,33.82,28,9,Informal,676,53.28,0,33,8,0.272,0.269,0,1,4.67,5.24,Occidente,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2683,38,16710.74,27249.03,29.37,30,7,Independiente,621,45.51,3,0,3,0.066,0.368,1,1,5.4,6.13,Oriente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
2684,60,12716.25,72726.54,24.91,35,8,Independiente,671,19.86,1,8,11,0.633,0.0,1,0,3.41,5.8,Sur,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2685,44,23520.17,44725.94,28.75,21,27,Desempleado,584,29.69,0,0,5,0.394,0.08,1,1,2.5,4.37,Sur,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
2686,43,3953.78,39005.1,23.83,27,4,Independiente,647,39.87,0,0,8,0.492,0.192,1,1,2.93,5.18,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,0
2687,30,15565.92,90229.12,26.62,30,9,Desempleado,720,27.48,2,10,9,0.086,0.519,1,0,5.76,5.47,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,1,71.4,1
2688,47,26966.57,64160.03,46.33,11,23,Desempleado,726,25.3,1,28,13,0.087,0.706,1,1,4.08,7.2,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,1,18.0,1
2689,51,14302.8,74324.74,29.28,14,1,Informal,733,30.94,0,10,19,0.433,0.281,1,0,5.46,3.78,Oriente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
2690,69,4600.19,60872.99,31.15,9,1,Informal,660,48.09,0,1,3,0.556,0.288,0,0,4.02,6.31,Centro,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
2691,55,12624.49,38888.89,23.06,14,9,Informal,642,49.18,0,0,8,0.124,0.0,1,0,3.5,3.19,Centro,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
2692,49,23727.11,65283.86,35.14,24,29,Independiente,609,26.17,1,0,0,0.33,0.443,0,0,6.13,5.92,Sur,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
2693,65,17256.42,80230.38,33.32,45,25,Desempleado,513,40.53,3,23,16,0.033,0.361,0,0,3.63,3.76,Sur,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,0
2694,40,9966.86,53368.45,33.37,44,27,Formal,546,34.92,1,0,8,0.21,0.331,0,1,3.75,3.68,Occidente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
2695,66,10888.54,95041.07,29.5,38,25,Formal,628,22.9,0,37,6,0.299,0.056,0,0,4.46,4.16,Oriente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
2696,37,11641.8,71262.18,35.24,29,3,Independiente,632,31.44,1,0,8,0.448,0.636,0,1,3.71,3.57,Sur,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
2697,24,17167.19,55299.56,36.9,14,12,Formal,739,19.83,2,15,8,0.0,0.554,0,0,4.78,5.01,Occidente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
2698,39,23029.18,56287.16,29.98,21,15,Desempleado,732,48.96,1,4,3,0.614,0.333,1,1,4.45,5.97,Centro,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2699,24,21314.54,53430.93,27.2,38,4,Informal,592,53.63,2,0,15,0.316,0.459,1,0,4.49,2.0,Sur,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,0
2700,24,17736.07,18719.03,34.26,44,29,Desempleado,697,30.07,1,20,11,0.609,0.289,0,0,3.38,4.29,Centro,App,Reestructuracion,0,Push_App,0,120.0,1
2701,63,7010.13,47748.2,21.67,46,18,Independiente,607,27.21,1,0,12,0.49,0.428,0,0,2.5,3.2,Centro,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
2702,59,7032.4,55529.66,22.97,22,25,Informal,688,47.66,1,0,3,0.52,0.045,0,1,3.17,5.59,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2703,29,18199.51,39597.87,27.63,26,7,Formal,696,49.59,1,0,3,0.754,0.0,1,1,3.26,6.2,Occidente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
2704,61,6927.17,58441.93,15.81,27,21,Informal,727,21.63,2,38,7,0.194,0.051,0,1,4.29,4.29,Occidente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,0
2705,21,13646.6,50532.69,33.79,8,3,Formal,606,33.22,0,12,12,0.377,0.135,1,0,3.18,3.66,Occidente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,0
2706,32,16824.9,69342.3,21.26,10,0,Formal,711,34.29,3,34,11,0.152,0.164,0,1,2.53,2.56,Centro,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
2707,54,8174.44,66577.81,24.7,7,19,Informal,509,25.75,3,24,3,0.33,0.361,1,1,2.85,6.84,Occidente,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
2708,33,8854.43,54178.83,26.51,36,2,Formal,731,39.63,0,34,12,0.494,0.234,0,0,4.39,6.08,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
2709,55,14435.27,15819.68,28.28,15,8,Formal,638,26.6,4,0,2,0.575,0.275,1,1,4.69,2.13,Norte,App,Reestructuracion,0,Push_App,0,120.0,1
2710,63,18021.9,94768.07,25.59,35,23,Informal,640,28.52,4,0,4,0.274,0.067,0,1,3.49,5.29,Centro,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2711,21,21369.11,46452.73,27.53,21,14,Formal,497,33.78,0,27,8,0.109,0.051,0,1,3.6,3.17,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
2712,19,18642.32,47977.84,27.58,39,11,Informal,613,17.13,2,14,0,0.365,0.287,1,1,4.61,3.89,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
2713,66,15441.94,41436.98,24.87,10,8,Formal,735,10.32,2,2,2,0.18,0.182,0,1,4.17,3.0,Occidente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
2714,45,10522.83,37789.71,22.59,19,20,Desempleado,610,46.02,4,26,17,0.234,0.281,0,1,5.19,2.1,Occidente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
2715,44,8574.56,88601.45,35.57,14,28,Independiente,690,26.12,0,18,16,0.484,0.378,0,0,3.84,4.45,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2716,42,11934.74,84651.11,13.27,24,22,Independiente,642,60.62,2,24,21,0.447,0.575,1,0,3.17,6.77,Occidente,App,No_Contactado,0,Push_App,0,120.0,1
2717,40,17459.61,61109.84,26.56,29,10,Desempleado,714,58.66,1,0,10,0.517,0.276,0,0,5.09,3.39,Sur,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
2718,53,17019.74,47312.5,24.72,13,12,Formal,653,28.92,0,31,11,0.283,0.606,1,0,3.69,5.57,Oriente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
2719,48,3000.0,65477.95,30.93,34,3,Formal,575,63.07,2,11,7,0.552,0.353,1,1,3.21,5.76,Norte,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
2720,26,10285.94,51844.92,17.82,46,4,Desempleado,644,46.25,0,33,5,0.353,0.404,0,0,4.89,5.37,Occidente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
2721,50,22227.05,45244.43,24.5,7,8,Desempleado,752,27.26,2,31,13,0.293,0.47,0,0,5.45,6.9,Occidente,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
2722,52,15475.29,58452.65,27.28,9,11,Informal,675,5.0,2,25,16,0.13,0.41,0,1,4.18,5.65,Sur,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2723,23,6497.95,38971.06,35.49,45,29,Independiente,632,43.26,2,9,12,0.0,0.136,1,0,3.0,6.67,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
2724,37,29134.93,56306.61,30.33,33,26,Desempleado,798,35.38,0,26,2,0.037,0.475,1,1,5.53,3.12,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
2725,59,14826.35,55105.52,19.72,44,3,Informal,721,40.18,0,34,10,0.393,0.213,1,0,4.38,5.39,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
2726,50,17306.0,65073.4,24.59,35,9,Desempleado,697,32.25,5,24,3,0.168,0.334,1,1,4.22,6.31,Centro,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
2727,25,17397.15,34521.58,34.2,36,1,Formal,662,21.27,0,16,6,0.021,0.304,1,1,3.6,3.57,Sur,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2728,20,12794.43,67753.41,19.59,12,1,Desempleado,691,29.88,2,26,17,0.266,0.486,0,0,5.13,2.0,Centro,App,Reestructuracion,0,Push_App,0,120.0,1
2729,48,10634.56,27342.21,27.45,27,11,Formal,693,43.48,1,1,0,0.406,0.351,1,1,2.89,2.98,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
2730,42,27730.05,35685.83,27.94,21,28,Formal,487,30.75,1,42,21,0.433,0.03,0,1,2.8,3.63,Norte,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
2731,67,21019.24,36776.87,25.3,41,5,Desempleado,668,30.67,2,0,11,0.344,0.656,0,1,5.89,5.17,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,0
2732,45,19931.62,23198.71,46.87,7,20,Formal,629,16.77,1,12,5,0.338,0.43,1,1,3.14,3.82,Norte,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
2733,66,18457.74,75391.56,25.11,6,11,Formal,605,36.09,1,3,8,0.242,0.181,1,1,4.96,4.5,Sur,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2734,29,8980.1,25773.69,31.15,29,16,Formal,626,21.66,2,0,3,0.477,0.075,0,0,5.38,3.77,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
2735,41,22665.18,32527.09,22.64,46,26,Independiente,531,46.02,0,18,4,0.315,0.451,1,1,4.21,4.35,Occidente,App,Reestructuracion,0,Push_App,0,120.0,1
2736,25,9941.2,81385.19,31.69,47,24,Independiente,514,26.19,3,0,8,0.335,0.097,1,0,3.12,4.42,Norte,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2737,47,16699.72,35735.43,34.1,30,24,Informal,727,31.45,1,55,6,0.558,0.424,1,1,4.63,3.74,Occidente,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
2738,27,5163.66,45296.43,23.88,24,12,Informal,672,60.97,0,0,2,0.508,0.472,0,1,5.39,5.49,Oriente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,0
2739,43,3000.0,24699.27,27.62,17,1,Informal,471,31.32,1,0,6,0.313,0.163,0,0,4.34,6.16,Oriente,App,No_Contactado,0,Push_App,0,120.0,0
2740,35,16909.75,70823.78,21.73,47,29,Desempleado,600,29.71,2,0,0,0.285,0.147,0,1,3.25,3.12,Sur,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
2741,27,10145.4,71168.41,19.99,13,29,Desempleado,702,42.03,2,15,0,0.283,0.195,0,1,4.31,4.76,Sur,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
2742,23,3064.99,68473.65,35.26,11,25,Informal,620,13.58,2,32,0,0.0,0.102,1,0,2.62,2.78,Centro,App,Reestructuracion,1,Push_App,0,120.0,1
2743,44,18243.66,63438.25,24.12,27,14,Informal,727,50.01,1,22,18,0.569,0.321,1,1,3.03,2.4,Norte,App,No_Contactado,0,Push_App,0,120.0,1
2744,67,27720.48,51839.73,11.1,22,8,Informal,713,46.93,0,41,10,0.213,0.347,1,1,3.74,5.74,Centro,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2745,28,23337.36,36890.58,40.36,26,5,Informal,545,41.29,2,0,11,0.521,0.411,1,0,4.06,6.91,Centro,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
2746,39,13456.09,29625.77,22.39,43,11,Informal,630,5.0,1,25,8,0.358,0.13,0,0,2.8,4.11,Sur,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2747,29,15053.07,82247.64,26.28,17,10,Formal,609,31.89,3,5,11,0.628,0.431,0,0,4.25,6.7,Norte,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
2748,60,20326.24,69120.11,39.49,42,8,Formal,543,19.73,0,16,15,0.456,0.102,1,1,4.52,3.72,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
2749,39,21732.77,32667.39,27.01,14,28,Independiente,538,48.49,2,34,10,0.532,0.431,0,1,3.79,4.22,Norte,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,0
2750,68,12938.79,50995.79,26.86,19,19,Informal,584,47.63,1,0,17,0.232,0.012,0,1,2.5,6.5,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
2751,30,15205.07,42497.12,19.4,6,6,Informal,595,39.66,0,51,7,0.093,0.562,0,0,4.1,3.4,Centro,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,0
2752,22,16803.69,21794.73,16.56,34,19,Formal,660,20.56,2,9,11,0.38,0.186,0,0,5.81,5.6,Oriente,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
2753,48,18323.26,54441.28,26.84,42,21,Independiente,713,52.93,4,0,12,0.0,0.388,1,0,4.46,4.08,Occidente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
2754,51,14201.54,39612.68,30.54,43,15,Informal,676,31.85,1,0,2,0.256,0.402,0,0,4.02,3.64,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2755,69,14279.49,26186.58,30.14,13,28,Informal,693,56.66,1,14,8,0.112,0.051,0,0,3.63,3.89,Oriente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2756,63,23278.99,13021.69,24.63,38,28,Informal,621,38.18,0,0,0,0.182,0.43,0,1,4.58,2.0,Occidente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
2757,63,22257.12,10904.91,28.14,11,12,Independiente,682,41.08,2,0,7,0.469,0.181,1,0,4.21,6.01,Norte,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
2758,50,17864.46,40714.35,15.14,32,14,Independiente,630,29.48,1,13,6,0.456,0.225,0,1,4.71,4.77,Sur,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
2759,36,25314.65,47872.63,31.22,35,6,Formal,609,51.88,0,0,5,0.318,0.159,1,1,2.9,4.32,Sur,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
2760,40,12681.33,28117.48,29.13,12,23,Formal,773,42.3,0,25,5,0.414,0.57,1,0,4.12,3.67,Centro,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2761,24,24737.84,66268.49,41.82,10,27,Informal,477,52.31,3,0,11,0.242,0.069,1,1,3.54,4.87,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2762,40,18255.09,48361.34,28.05,9,19,Formal,509,37.13,1,57,2,0.835,0.357,0,0,4.37,5.56,Norte,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
2763,36,34626.16,64422.13,21.4,35,6,Desempleado,667,34.44,0,22,19,0.41,0.168,0,1,2.5,4.17,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
2764,19,7845.11,45427.23,27.64,31,15,Formal,621,42.14,1,15,11,0.232,0.476,1,1,3.61,5.66,Occidente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
2765,28,10863.93,30322.06,25.71,11,23,Formal,539,52.31,1,24,3,0.525,0.698,1,1,4.54,4.83,Norte,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2766,45,17512.79,52852.94,31.04,27,1,Independiente,566,47.2,1,0,11,0.598,0.167,0,1,4.7,4.39,Oriente,Email,No_Contactado,1,Email_Recordatorio,0,120.0,1
2767,37,17383.4,18433.14,28.19,39,17,Informal,575,36.66,2,2,13,0.195,0.305,0,0,3.97,5.59,Centro,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
2768,69,26700.83,63485.96,19.18,15,19,Formal,702,12.71,0,47,10,0.066,0.211,0,1,2.5,3.89,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,0
2769,42,10989.75,26571.27,16.55,31,16,Formal,725,44.72,1,5,1,0.106,0.467,0,1,4.64,3.0,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
2770,67,20429.51,72955.81,29.84,18,19,Independiente,755,17.74,0,10,21,0.216,0.235,1,0,5.58,4.44,Norte,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
2771,52,21974.78,41538.61,37.68,16,26,Desempleado,529,35.42,1,2,11,0.339,0.443,0,1,3.16,4.54,Sur,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2772,20,19227.89,76563.34,28.56,22,3,Informal,544,33.61,0,41,0,0.024,0.208,0,0,3.57,4.23,Norte,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,0
2773,28,9234.02,21934.42,33.69,20,17,Independiente,540,17.99,1,7,9,0.266,0.684,0,1,4.81,5.93,Occidente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
2774,54,23446.55,33055.76,35.09,26,23,Informal,730,39.47,1,0,6,0.308,0.0,1,0,4.83,5.1,Centro,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
2775,46,22375.95,59523.37,29.87,14,24,Formal,669,60.85,1,63,8,0.415,0.348,1,1,5.1,4.36,Centro,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2776,33,18597.51,79262.43,22.3,22,14,Informal,646,31.25,1,0,0,0.472,0.278,0,0,5.01,4.49,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
2777,45,16226.09,91665.22,29.37,32,29,Formal,656,44.19,2,10,8,0.43,0.272,1,1,2.5,4.6,Centro,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2778,64,16356.65,51034.15,36.45,22,9,Informal,636,63.27,0,0,3,0.708,0.331,0,0,3.52,5.13,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2779,38,14527.59,95943.64,31.71,33,13,Independiente,562,45.35,1,0,5,0.569,0.291,0,0,4.63,4.56,Norte,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
2780,20,18844.71,42758.39,33.24,10,24,Informal,676,27.26,1,0,10,0.394,0.319,1,1,3.91,4.31,Centro,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
2781,34,15186.81,77469.19,24.76,11,13,Desempleado,627,37.84,0,1,5,0.156,0.353,0,0,4.37,2.9,Sur,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2782,66,9908.85,26445.48,26.58,42,10,Informal,556,40.77,0,31,6,0.215,0.595,1,1,3.87,3.65,Sur,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2783,57,8708.45,60505.01,27.17,25,16,Independiente,680,52.21,3,0,12,0.064,0.0,0,0,3.56,4.83,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
2784,61,10487.78,5000.0,27.64,31,18,Independiente,610,49.57,1,37,2,0.381,0.612,0,0,3.76,4.73,Norte,App,Reestructuracion,0,Push_App,0,120.0,1
2785,65,16332.79,21960.22,36.18,37,29,Desempleado,656,5.0,2,33,4,0.416,0.741,1,1,2.88,2.72,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2786,24,14838.26,61666.92,11.57,12,18,Desempleado,631,24.73,0,22,0,0.529,0.0,0,1,3.28,3.83,Norte,App,Reestructuracion,1,Push_App,0,120.0,0
2787,32,16292.06,17189.03,28.21,46,5,Desempleado,702,34.16,0,14,3,0.403,0.289,0,1,3.93,3.38,Sur,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2788,21,18004.88,60673.74,27.44,23,1,Independiente,655,22.82,2,17,8,0.561,0.527,0,1,3.95,6.14,Norte,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2789,18,11236.07,72661.45,18.4,43,29,Independiente,578,5.0,3,40,11,0.565,0.445,1,0,4.57,4.8,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2790,61,23793.96,37467.0,32.7,23,12,Independiente,663,26.29,0,0,3,0.144,0.582,0,1,3.71,5.02,Sur,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
2791,66,13393.74,25776.18,22.93,23,6,Formal,665,34.96,1,26,11,0.246,0.347,0,1,5.68,4.42,Centro,App,No_Contactado,0,Push_App,0,120.0,1
2792,26,12399.44,38145.33,25.5,31,6,Informal,676,28.7,0,0,8,0.348,0.0,1,1,5.23,3.75,Centro,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
2793,55,17894.32,25854.69,40.94,14,3,Desempleado,713,23.04,0,28,0,0.209,0.515,0,1,3.5,3.97,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2794,45,3980.94,47469.66,35.07,31,5,Independiente,597,35.5,1,0,9,0.301,0.394,1,0,4.2,5.09,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2795,21,10256.79,52552.27,32.02,47,23,Desempleado,687,39.12,2,26,15,0.41,0.544,0,0,5.21,4.19,Occidente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
2796,65,20886.44,42349.75,30.67,33,19,Informal,519,29.38,5,0,0,0.325,0.004,0,1,3.36,5.1,Sur,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
2797,63,4575.47,91858.98,26.85,8,17,Desempleado,632,51.46,0,0,20,0.35,0.061,1,1,3.25,4.67,Norte,App,Reestructuracion,1,Push_App,0,120.0,1
2798,47,21705.45,32014.9,42.0,35,0,Desempleado,621,35.69,3,9,4,0.161,0.283,0,0,5.3,4.85,Occidente,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2799,54,24066.82,84785.83,33.62,7,20,Desempleado,741,24.54,1,40,0,0.451,0.52,0,0,4.69,4.92,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
2800,38,12783.27,23969.02,22.75,10,29,Desempleado,629,21.51,1,22,8,0.437,0.57,0,1,5.07,3.87,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
2801,59,16750.88,51819.44,18.2,17,27,Informal,683,32.44,2,22,12,0.197,0.149,0,1,4.32,4.13,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
2802,41,21714.52,79577.64,31.97,18,11,Desempleado,517,48.36,1,29,6,0.091,0.207,0,0,3.75,5.59,Occidente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
2803,69,12199.26,78283.93,27.61,6,18,Formal,615,25.12,1,4,9,0.596,0.797,1,0,2.66,6.69,Oriente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
2804,21,20206.65,39493.55,18.0,6,8,Desempleado,581,42.15,0,24,20,0.7,0.18,1,1,4.14,5.6,Sur,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2805,26,10973.11,63876.74,31.0,39,26,Informal,813,36.13,1,0,9,0.397,0.402,0,0,5.23,2.0,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2806,68,12134.39,60529.48,26.12,25,27,Formal,593,58.92,2,5,25,0.278,0.199,0,0,5.24,3.59,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
2807,33,10203.98,36501.52,31.71,14,6,Formal,645,39.68,1,8,15,0.559,0.365,1,1,5.07,4.64,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
2808,34,17055.88,65398.75,31.09,24,14,Independiente,649,26.62,3,1,8,0.444,0.124,1,0,4.79,3.18,Norte,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
2809,59,21947.81,96562.3,23.74,35,7,Desempleado,529,43.84,3,10,9,0.308,0.129,0,0,6.21,3.13,Sur,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
2810,27,13895.32,61792.52,32.43,36,18,Formal,603,44.24,1,6,6,0.544,0.213,1,0,2.5,4.0,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
2811,44,7372.51,64158.91,24.51,18,8,Independiente,668,30.24,1,0,9,0.188,0.182,0,1,4.23,4.91,Oriente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,0
2812,32,8503.76,66803.87,24.97,13,20,Formal,646,21.03,1,9,11,0.212,0.225,1,1,3.06,5.24,Occidente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
2813,28,17367.6,13475.58,24.27,46,29,Desempleado,479,41.43,0,15,5,0.423,0.375,1,1,5.55,4.06,Oriente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,0
2814,68,26064.7,61505.62,35.92,32,26,Formal,600,35.76,1,0,0,0.373,0.62,0,0,3.45,3.97,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2815,28,17362.35,24581.01,26.04,47,5,Independiente,711,16.8,1,20,15,0.477,0.174,1,1,5.01,3.49,Sur,App,No_Contactado,1,Push_App,0,120.0,0
2816,22,12678.62,35252.83,37.61,18,3,Desempleado,681,38.05,0,2,13,0.589,0.102,0,0,3.55,5.11,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,0
2817,53,19597.1,104048.54,40.48,10,24,Independiente,725,27.36,0,15,0,0.04,0.282,1,1,4.42,5.03,Sur,Email,Promesa_de_Pago,1,Email_Recordatorio,1,50.9,1
2818,63,13563.01,43668.46,22.83,22,2,Informal,571,16.81,0,0,9,0.358,0.127,1,0,3.89,5.59,Norte,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
